problemID,email,dateRaised,description,rating,completed
891,rfer418@email.com,02/11/2022,I can't adjust the microphone volume on my headset.,3,0
892,lnel230@email.com,03/11/2022,My computer can't see the network printer.,1,0
893,lces669@email.com,03/11/2022,I can't adjust the microphone volume on my headset.,2,0
894,dnel258@email.com,03/11/2022,I can't adjust the microphone volume on my headset.,3,1
895,kgro396@email.com,03/11/2022,Loss of Internet access.,1,0
896,jmag670@email.com,06/11/2022,Could you reset my password please.,1,1
897,amas774@email.com,06/11/2022,My mouse cursor is frozen.,2,0
898,mo'l731@email.com,06/11/2022,I can't download an email attachment.,1,1
899,lbao150@email.com,06/11/2022,My web cam picture is blank.,3,1
900,wmcc818@email.com,06/11/2022,My web cam image is not clear.,3,1
901,xsoa546@email.com,07/11/2022,My web cam image is not clear.,2,1
902,qkun463@email.com,07/11/2022,My mouse button doesn't work.,1,1
903,apro256@email.com,07/11/2022,I can't download an email attachment.,1,0
904,sman522@email.com,07/11/2022,I can't get my blueTooth headphones to connect.,2,0
905,kgro396@email.com,07/11/2022,I can't get my blueTooth headphones to connect.,2,1
906,wrus791@email.com,07/11/2022,My web cam image is not clear.,3,0
907,dplu963@email.com,07/11/2022,I can't get my dual screens to show different images.,1,1
908,dzha676@email.com,07/11/2022,My mouse cursor is frozen.,2,1
909,shil978@email.com,07/11/2022,I have a suspicious email.  Can you warn others about it.,1,1
910,xsoa546@email.com,07/11/2022,My email box is full.  Can I have more storage please?,1,0
911,amas774@email.com,07/11/2022,My mouse button doesn't work.,1,1
912,sold892@email.com,07/11/2022,My docking station is not charging my laptop,3,1
913,wtwi204@email.com,07/11/2022,I can't adjust the microphone volume on my headset.,2,1
914,jmar475@email.com,07/11/2022,My speakers aren't working.,2,0
915,lcri847@email.com,07/11/2022,My phone won't connect to my laptop.,3,1
916,gpet463@email.com,07/11/2022,My web cam image is not clear.,2,1
917,preg223@email.com,08/11/2022,My web cam image is not clear.,2,1
918,cbed340@email.com,08/11/2022,My files are not backing up to the cloud anymore.,1,1
919,lwal366@email.com,08/11/2022,Can't access my network folder.,1,1
920,bo'l196@email.com,09/11/2022,Can't access my network folder.,1,0
921,zyin345@email.com,10/11/2022,My web cam picture is blank.,3,1
922,ctay323@email.com,10/11/2022,The text on my screen is too small.,1,0
923,jjon592@email.com,10/11/2022,My mouse cursor is frozen.,3,1
924,nbun949@email.com,10/11/2022,My web cam image is not clear.,2,1
925,sweg974@email.com,10/11/2022,I have a suspicious email.  Can you warn others about it.,1,0
926,sman522@email.com,10/11/2022,My web cam image is not clear.,3,0
927,sjoh651@email.com,10/11/2022,My web cam picture is blank.,2,1
928,bmcc569@email.com,10/11/2022,I can't get my dual screens to show different images.,1,1
929,lrob540@email.com,13/11/2022,I can't get my blueTooth headphones to connect.,2,0
930,jmag670@email.com,13/11/2022,The text on my screen is too small.,1,1
931,srob769@email.com,13/11/2022,My web cam picture is blank.,3,1
932,cchr994@email.com,13/11/2022,My speakers aren't working.,3,0
933,sbea309@email.com,13/11/2022,I have a suspicious email.  Can you warn others about it.,1,1
934,lsho989@email.com,13/11/2022,Could you reset my password please.,1,1
935,adav330@email.com,13/11/2022,My mouse cursor is frozen.,3,0
936,jpat108@email.com,13/11/2022,I have a suspicious email.  Can you warn others about it.,1,0
937,zluo662@email.com,13/11/2022,My web cam image is not clear.,3,0
938,barv104@email.com,13/11/2022,Loss of Internet access.,1,0
939,tkuj104@email.com,13/11/2022,Could you reset my password please.,1,1
940,rgui876@email.com,13/11/2022,I can't download an email attachment.,1,1
941,dale781@email.com,13/11/2022,I can't adjust the microphone volume on my headset.,3,1
942,sbro425@email.com,14/11/2022,Loss of Internet access.,1,0
943,khef145@email.com,14/11/2022,My mouse cursor is frozen.,2,1
944,csmi333@email.com,14/11/2022,I can't adjust the microphone volume on my headset.,3,1
945,asta104@email.com,14/11/2022,My docking station is not charging my laptop,2,1
946,lbao941@email.com,14/11/2022,My computer can't see the network printer.,1,1
947,jsmi537@email.com,14/11/2022,I can't get my dual screens to show different images.,1,1
948,srob769@email.com,14/11/2022,My docking station is not charging my laptop,2,1
949,lhe259@email.com,14/11/2022,I can't get my dual screens to show different images.,1,1
950,tcoh444@email.com,14/11/2022,I have a suspicious email.  Can you warn others about it.,1,1
951,cnin104@email.com,14/11/2022,My mouse button doesn't work.,1,1
952,dsob768@email.com,14/11/2022,My mouse button doesn't work.,1,0
953,lwei328@email.com,14/11/2022,My mouse button doesn't work.,1,1
954,tvai401@email.com,14/11/2022,My mouse cursor is frozen.,3,1
955,cchr994@email.com,14/11/2022,Can't access my network folder.,1,0
956,crod264@email.com,14/11/2022,Loss of Internet access.,1,1
957,hwat497@email.com,15/11/2022,My mouse cursor is frozen.,3,1
958,akar563@email.com,15/11/2022,I can't download an email attachment.,1,1
959,jmar475@email.com,15/11/2022,I can't download an email attachment.,1,1
960,asta104@email.com,15/11/2022,My computer can't see the network printer.,1,1
961,hcas572@email.com,15/11/2022,My speakers aren't working.,3,0
962,jchr951@email.com,15/11/2022,My files are not backing up to the cloud anymore.,1,1
963,cchr994@email.com,15/11/2022,I can't access the Internet.,1,1
964,bo'l196@email.com,15/11/2022,My docking station is not charging my laptop,2,0
965,cmun272@email.com,15/11/2022,I can't adjust the microphone volume on my headset.,3,1
966,mo'l731@email.com,15/11/2022,I can't adjust the microphone volume on my headset.,2,1
967,dhut682@email.com,16/11/2022,My web cam image is not clear.,3,1
968,mhum863@email.com,17/11/2022,Can't access my network folder.,1,0
969,fcuy357@email.com,17/11/2022,I can't adjust the microphone volume on my headset.,2,1
970,edic615@email.com,17/11/2022,I have a suspicious email.  Can you warn others about it.,1,0
971,zluo662@email.com,20/11/2022,My mouse button doesn't work.,1,1
972,dmil939@email.com,20/11/2022,I can't adjust the microphone volume on my headset.,3,1
973,lnys237@email.com,20/11/2022,Loss of Internet access.,1,1
974,jjon592@email.com,20/11/2022,My phone won't connect to my laptop.,3,0
975,rvan545@email.com,20/11/2022,My email box is full.  Can I have more storage please?,1,1
976,swhi798@email.com,20/11/2022,My computer can't see the network printer.,1,1
977,cmon213@email.com,20/11/2022,Can't access my network folder.,1,0
978,preg223@email.com,20/11/2022,I can't get my blueTooth headphones to connect.,3,0
979,sold892@email.com,20/11/2022,My speakers aren't working.,3,1
980,mlin944@email.com,21/11/2022,I can't download an email attachment.,1,1
981,kwhi534@email.com,21/11/2022,I can't get my dual screens to show different images.,1,1
982,slam758@email.com,21/11/2022,My web cam image is not clear.,2,0
983,sold892@email.com,21/11/2022,My phone won't connect to my laptop.,2,1
984,ssim760@email.com,21/11/2022,My docking station is not charging my laptop,3,1
985,jsim168@email.com,21/11/2022,My docking station is not charging my laptop,2,1
986,pros923@email.com,21/11/2022,My phone won't connect to my laptop.,2,0
987,mmet299@email.com,22/11/2022,My web cam picture is blank.,3,0
988,lhe259@email.com,22/11/2022,My docking station is not charging my laptop,2,1
989,lcor868@email.com,23/11/2022,My files are not backing up to the cloud anymore.,1,0
990,smck563@email.com,24/11/2022,I can't download an email attachment.,1,1
991,hlei381@email.com,24/11/2022,Loss of Internet access.,1,1
992,cmcg423@email.com,24/11/2022,My phone won't connect to my laptop.,2,0
993,dper147@email.com,24/11/2022,Can't access my network folder.,1,1
994,lwal366@email.com,24/11/2022,My mouse cursor is frozen.,2,1
995,zyin345@email.com,24/11/2022,Can't access my network folder.,1,1
996,jjon592@email.com,24/11/2022,My computer can't see the network printer.,1,0
997,smor720@email.com,24/11/2022,My phone won't connect to my laptop.,3,1
998,jwhi684@email.com,24/11/2022,My mouse button doesn't work.,1,1
999,bjon175@email.com,24/11/2022,My mouse cursor is frozen.,2,1
1000,vhug765@email.com,24/11/2022,My speakers aren't working.,3,1
1001,dhut682@email.com,24/11/2022,My mouse cursor is frozen.,3,1
1002,wrus791@email.com,24/11/2022,My web cam image is not clear.,2,1
1003,pcho887@email.com,24/11/2022,Loss of Internet access.,1,1
1004,scoh580@email.com,24/11/2022,I can't get my blueTooth headphones to connect.,3,1
1005,rbur971@email.com,24/11/2022,I can't get my blueTooth headphones to connect.,2,0
1006,lcri847@email.com,24/11/2022,My computer can't see the network printer.,1,1
1007,gmcc411@email.com,24/11/2022,Can't access my network folder.,1,0
1008,hmur278@email.com,24/11/2022,My mouse cursor is frozen.,2,1
1009,lbao941@email.com,24/11/2022,Loss of Internet access.,1,1
1010,slam758@email.com,24/11/2022,My mouse button doesn't work.,1,0
1011,rtho467@email.com,24/11/2022,My speakers aren't working.,3,1
1012,fcuy357@email.com,24/11/2022,I can't download an email attachment.,1,0
1013,msal593@email.com,24/11/2022,My email box is full.  Can I have more storage please?,1,1
1014,fper154@email.com,24/11/2022,I can't adjust the microphone volume on my headset.,2,0
1015,rker495@email.com,24/11/2022,Could you reset my password please.,1,1
1016,rwil848@email.com,24/11/2022,My web cam image is not clear.,3,1
1017,ibis723@email.com,24/11/2022,My computer can't see the network printer.,1,1
1018,cmck244@email.com,24/11/2022,My web cam picture is blank.,2,1
1019,bjon175@email.com,27/11/2022,My mouse cursor is frozen.,2,0
1020,ihun275@email.com,28/11/2022,Can't access my network folder.,1,0
1021,preg223@email.com,28/11/2022,My mouse cursor is frozen.,3,1
1022,ctay323@email.com,29/11/2022,Can't access my network folder.,1,0
1023,lmcw662@email.com,29/11/2022,My docking station is not charging my laptop,3,1
1024,lcri847@email.com,29/11/2022,I can't get my blueTooth headphones to connect.,3,1
1025,slam758@email.com,29/11/2022,I can't download an email attachment.,1,1
1026,ro's712@email.com,29/11/2022,I can't download an email attachment.,1,0
1027,csch538@email.com,29/11/2022,My mouse cursor is frozen.,3,0
1028,mlop584@email.com,29/11/2022,I can't get my blueTooth headphones to connect.,2,0
1029,tval275@email.com,29/11/2022,My email box is full.  Can I have more storage please?,1,1
1030,gfly340@email.com,29/11/2022,Loss of Internet access.,1,1
1031,dplu963@email.com,29/11/2022,My mouse cursor is frozen.,2,1
1032,xsoa546@email.com,29/11/2022,The text on my screen is too small.,1,1
1033,dpar893@email.com,29/11/2022,Can't access my network folder.,1,0
1034,amas774@email.com,29/11/2022,My mouse cursor is frozen.,2,1
1035,cnin104@email.com,30/11/2022,My docking station is not charging my laptop,3,1
1036,lhe259@email.com,30/11/2022,My phone won't connect to my laptop.,2,1
1037,lmcf171@email.com,30/11/2022,The text on my screen is too small.,1,1
1038,mbro500@email.com,30/11/2022,I can't get my dual screens to show different images.,1,1
1039,zyi674@email.com,30/11/2022,My web cam picture is blank.,3,1
1040,tval275@email.com,01/12/2022,My docking station is not charging my laptop,2,1
1041,yyij779@email.com,01/12/2022,Loss of Internet access.,1,1
1042,dale781@email.com,01/12/2022,I can't download an email attachment.,1,1
1043,lgai493@email.com,04/12/2022,The text on my screen is too small.,1,0
1044,rgui876@email.com,04/12/2022,My speakers aren't working.,3,0
1045,lxie441@email.com,04/12/2022,My files are not backing up to the cloud anymore.,1,1
1046,kyou716@email.com,04/12/2022,I can't adjust the microphone volume on my headset.,3,1
1047,dplu963@email.com,04/12/2022,I have a suspicious email.  Can you warn others about it.,1,1
1048,tsou575@email.com,04/12/2022,I can't access the Internet.,1,0
1049,csim534@email.com,04/12/2022,The text on my screen is too small.,1,1
1050,qkun463@email.com,05/12/2022,I can't get my dual screens to show different images.,1,1
1051,kand507@email.com,05/12/2022,I can't download an email attachment.,1,1
1052,slam437@email.com,05/12/2022,My phone won't connect to my laptop.,3,1
1053,lxie524@email.com,06/12/2022,I can't download an email attachment.,1,1
1054,mdub132@email.com,06/12/2022,The text on my screen is too small.,1,0
1055,fbec754@email.com,06/12/2022,My docking station is not charging my laptop,2,1
1056,gfly340@email.com,06/12/2022,I have a suspicious email.  Can you warn others about it.,1,1
1057,dper537@email.com,06/12/2022,I can't adjust the microphone volume on my headset.,2,1
1058,jwri300@email.com,06/12/2022,I can't get my dual screens to show different images.,1,0
1059,pros923@email.com,06/12/2022,I can't get my blueTooth headphones to connect.,3,1
1060,sman522@email.com,06/12/2022,My computer can't see the network printer.,1,1
1061,smci667@email.com,06/12/2022,My mouse button doesn't work.,1,1
1062,rfer418@email.com,07/12/2022,Loss of Internet access.,1,1
1063,cgru312@email.com,08/12/2022,The text on my screen is too small.,1,0
1064,jspi634@email.com,08/12/2022,Could you reset my password please.,1,0
1065,tmey824@email.com,08/12/2022,My computer can't see the network printer.,1,0
1066,mo'l731@email.com,08/12/2022,The text on my screen is too small.,1,1
1067,shen621@email.com,08/12/2022,My mouse cursor is frozen.,2,1
1068,fmin685@email.com,08/12/2022,I have a suspicious email.  Can you warn others about it.,1,0
1069,rbur971@email.com,08/12/2022,I can't get my blueTooth headphones to connect.,2,0
1070,vhug765@email.com,08/12/2022,Loss of Internet access.,1,1
1071,tmcp991@email.com,08/12/2022,Can't access my network folder.,1,1
1072,dsub566@email.com,08/12/2022,I can't access the Internet.,1,1
1073,hmur278@email.com,08/12/2022,Can't access my network folder.,1,1
1074,kand507@email.com,08/12/2022,My computer can't see the network printer.,1,0
1075,tmck964@email.com,11/12/2022,The text on my screen is too small.,1,0
1076,ylei379@email.com,11/12/2022,Loss of Internet access.,1,1
1077,pcho887@email.com,11/12/2022,My speakers aren't working.,2,0
1078,wmcc818@email.com,12/12/2022,My speakers aren't working.,3,1
1079,gand215@email.com,12/12/2022,My phone won't connect to my laptop.,3,0
1080,lmcw662@email.com,12/12/2022,The text on my screen is too small.,1,1
1081,csin484@email.com,12/12/2022,My docking station is not charging my laptop,2,0
1082,kste433@email.com,12/12/2022,I can't get my blueTooth headphones to connect.,3,1
1083,gadi266@email.com,12/12/2022,My mouse cursor is frozen.,3,1
1084,ujar162@email.com,12/12/2022,I can't get my dual screens to show different images.,1,0
1085,pmck621@email.com,13/12/2022,My computer can't see the network printer.,1,1
1086,iare865@email.com,13/12/2022,Can't access my network folder.,1,1
1087,mbro500@email.com,13/12/2022,My speakers aren't working.,3,1
1088,jmar475@email.com,13/12/2022,Loss of Internet access.,1,0
1089,kbut903@email.com,13/12/2022,I can't access the Internet.,1,0
1090,lmcw662@email.com,13/12/2022,My phone won't connect to my laptop.,3,1
1091,pdav387@email.com,13/12/2022,I can't adjust the microphone volume on my headset.,3,0
1092,aspe855@email.com,13/12/2022,My docking station is not charging my laptop,3,0
1093,zlei833@email.com,13/12/2022,I can't adjust the microphone volume on my headset.,3,1
1094,jpat108@email.com,13/12/2022,I have a suspicious email.  Can you warn others about it.,1,1
1095,kgro396@email.com,13/12/2022,I can't get my blueTooth headphones to connect.,2,1
1096,smcp485@email.com,13/12/2022,I can't download an email attachment.,1,1
1097,swhi798@email.com,13/12/2022,Could you reset my password please.,1,0
1098,trei753@email.com,13/12/2022,Can't access my network folder.,1,1
1099,amas774@email.com,13/12/2022,I can't get my dual screens to show different images.,1,0
1100,smci667@email.com,14/12/2022,My web cam picture is blank.,3,0
1101,lces669@email.com,14/12/2022,I have a suspicious email.  Can you warn others about it.,1,0
1102,wrus791@email.com,14/12/2022,My computer can't see the network printer.,1,1
1103,lgai493@email.com,14/12/2022,I can't get my blueTooth headphones to connect.,2,1
1104,bo'l196@email.com,14/12/2022,I can't get my dual screens to show different images.,1,0
1105,msut419@email.com,14/12/2022,I have a suspicious email.  Can you warn others about it.,1,1
1106,tmcp991@email.com,14/12/2022,My files are not backing up to the cloud anymore.,1,0
1107,amas774@email.com,14/12/2022,I can't access the Internet.,1,1
1108,kbry100@email.com,14/12/2022,Could you reset my password please.,1,1
1109,scoh580@email.com,14/12/2022,I can't adjust the microphone volume on my headset.,2,1
1110,sweg974@email.com,14/12/2022,Could you reset my password please.,1,1
1111,mhum863@email.com,14/12/2022,My web cam image is not clear.,3,1
1112,aspe855@email.com,14/12/2022,My speakers aren't working.,3,1
1113,aspe855@email.com,14/12/2022,I can't adjust the microphone volume on my headset.,3,1
1114,mlen613@email.com,14/12/2022,I can't get my dual screens to show different images.,1,0
1115,tnid586@email.com,14/12/2022,The text on my screen is too small.,1,1
1116,ajen172@email.com,14/12/2022,Loss of Internet access.,1,1
1117,mkow936@email.com,14/12/2022,I can't access the Internet.,1,0
1118,kyou716@email.com,14/12/2022,I can't download an email attachment.,1,0
1119,edev108@email.com,14/12/2022,I can't access the Internet.,1,1
1120,jkro461@email.com,14/12/2022,The text on my screen is too small.,1,1
